"","crew_id","rank","position","division","sub_division","gender","name","duty_shift","shift_team","starfleet_gpa","perseverance_score","week","productivity"
"1632",42065,"Lieutenant","Helmsman","Command","Command","Masculine","Daniel Copeland","Alpha","Team 1",7.11,5.77,12,32.4979168249122
"1633",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,1,40.3366456679216
"1634",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,2,40.8859821297154
"1635",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,3,39.1863775261969
"1636",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,4,39.1120841850394
"1637",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,5,39.732630062738
"1638",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,6,40.3182537983664
"1639",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,7,38.8292053097639
"1640",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,8,38.6777742059425
"1641",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,9,40.2615252567016
"1642",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,10,39.6007178409684
"1643",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,11,39.6401378321046
"1644",42221,"Lieutenant","Historian","Sciences","Research","Feminine","Taegi Huang","Alpha","Team 4",6.98,7.83,12,37.9236524299429
"1645",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,1,35.3049438089436
"1646",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,2,36.4679146995515
"1647",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,3,37.4826770376666
"1648",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,4,35.8222541473712
"1649",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,5,34.2234197462849
"1650",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,6,31.0702000049329
"1651",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,7,33.2487324203069
"1652",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,8,32.0288014679663
"1653",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,9,30.5248376163918
"1654",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,10,30.9954514938997
"1655",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,11,29.7499539439209
"1656",42094,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Gwendolyn Cao","Alpha","Team 4",6.24,6.99,12,27.6399498310851
"1657",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,1,27.0027788903232
"1658",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,2,25.8674447307329
"1659",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,3,27.6876399798292
"1660",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,4,24.1891625892455
"1661",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,5,24.9342991232512
"1662",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,6,22.8159521904526
"1663",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,7,23.628022387488
"1664",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,8,23.1965631214529
"1665",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,9,22.6413157636289
"1666",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,10,21.4089759786771
"1667",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,11,22.2584097553239
"1668",42143,"Lieutenant","Language Specialist","Sciences","Research","Feminine","Kayla Williams","Beta","Team 4",5.53,7.81,12,20.5805639786104
"1669",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,1,36.8165867033379
"1670",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,2,35.4856288232893
"1671",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,3,37.4602907699709
"1672",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,4,36.7976642960857
"1673",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,5,36.4212789868342
"1674",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,6,37.6924049696974
"1675",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,7,35.1468385339281
"1676",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,8,35.8818653196586
"1677",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,9,38.6469041510626
"1678",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,10,38.1696664630948
"1679",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,11,36.305358694355
"1680",42039,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Brianna Kuersten","Alpha","Team 3",7.68,6.4,12,37.0905829400285
"1681",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,1,38.6211477925566
"1682",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,2,41.2118140403647
"1683",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,3,39.0913850537545
"1684",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,4,38.8895511359824
"1685",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,5,42.1339557778583
"1686",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,6,40.0076885451411
"1687",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,7,42.5483905913942
"1688",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,8,42.8877607242703
"1689",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,9,45.1087967770026
"1690",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,10,44.219923493325
"1691",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,11,46.1919491065741
"1692",42230,"Lieutenant","Medical technician","Sciences","Medical","Feminine","Tayler Wagler","Alpha","Team 3",7.76,6.66,12,46.9527163182928
"1693",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,1,33.6338102398894
"1694",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,2,36.5965278226534
"1695",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,3,34.9768046479568
"1696",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,4,36.3211058727625
"1697",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,5,35.2579219620155
"1698",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,6,36.2923870568315
"1699",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,7,37.9364424057286
"1700",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,8,37.9840787037463
"1701",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,9,39.2618918282016
"1702",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,10,39.5592354082845
"1703",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,11,39.3752289665426
"1704",42003,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Abdul Jaleel al-Hoda","Beta","Team 3",7.69,7.44,12,40.8284992485972
"1705",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,1,36.8767412308912
"1706",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,2,35.512354400085
"1707",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,3,32.7344155814055
"1708",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,4,33.8956781970014
"1709",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,5,28.7822071022218
"1710",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,6,28.7532532830484
"1711",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,7,27.9837764493763
"1712",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,8,28.5395582358628
"1713",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,9,26.2576662890389
"1714",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,10,24.098850155165
"1715",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,11,23.3741923739721
"1716",42009,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Ahmed al-Aydin","Alpha","Team 3",7.36,7.36,12,24.1884180031876
"1717",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,1,35.9744866024109
"1718",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,2,37.6337359661801
"1719",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,3,37.9907480586891
"1720",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,4,38.2654647708838
"1721",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,5,38.4723099381588
"1722",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,6,38.6925200978233
"1723",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,7,38.4085799323531
"1724",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,8,37.8287954328005
"1725",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,9,39.319918689109
"1726",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,10,40.4875267677524
"1727",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,11,42.0561453522876
"1728",42048,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Carter Bell","Alpha","Team 3",7.45,5.81,12,39.7166495331515
"1729",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,1,31.3292875445453
"1730",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,2,34.7303454163338
"1731",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,3,32.9967102767332
"1732",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,4,33.3543589545545
"1733",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,5,32.6154094712874
"1734",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,6,34.8745966570527
"1735",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,7,33.424547332331
"1736",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,8,35.8133494145455
"1737",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,9,36.311756450827
"1738",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,10,36.0387084841744
"1739",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,11,38.2612687811514
"1740",42077,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Eliseo Mcreynolds-Hernandez","Beta","Team 3",6.45,6.72,12,37.8511819134695
"1741",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,1,32.2848208673576
"1742",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,2,29.4451403910429
"1743",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,3,28.2813763781495
"1744",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,4,30.7346913701432
"1745",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,5,30.9506056305397
"1746",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,6,29.9145480986902
"1747",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,7,29.7849865213345
"1748",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,8,31.7752023309526
"1749",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,9,30.7977547406448
"1750",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,10,28.6317965141919
"1751",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,11,29.3721019624762
"1752",42239,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Tyler Haas","Delta","Team 3",7.64,5.87,12,29.3066460300577
"1753",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,1,38.4349370853379
"1754",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,2,36.4597159475327
"1755",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,3,33.888494217069
"1756",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,4,34.5309425248137
"1757",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,5,31.2737650989072
"1758",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,6,31.1654038221833
"1759",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,7,31.3301661842285
"1760",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,8,27.1070339334256
"1761",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,9,25.9797104190045
"1762",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,10,24.9664064120936
"1763",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,11,23.9934894001114
"1764",42241,"Lieutenant","Medical technician","Sciences","Medical","Masculine","Unais al-Diab","Alpha","Team 3",8.08,7.75,12,23.7082927125986
"1765",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,1,39.6079153302654
"1766",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,2,41.5031742506215
"1767",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,3,40.6241295091238
"1768",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,4,44.230580847992
"1769",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,5,42.7122077100829
"1770",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,6,45.5817528298895
"1771",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,7,46.7674210554497
"1772",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,8,48.1508476977175
"1773",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,9,49.4943111815428
"1774",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,10,51.5127740082596
"1775",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,11,51.514303186032
"1776",42073,"Lieutenant","Mess Officer","Operations","Services","Feminine","Dina Trujillo","Alpha","Team 6",7.62,7.45,12,51.6209067720774
"1777",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,1,39.7121923665373
"1778",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,2,37.9891994122632
"1779",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,3,37.8766222521919
"1780",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,4,38.9485808552863
"1781",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,5,36.3012038232842
"1782",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,6,36.0505990588009
"1783",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,7,35.6529969802239
"1784",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,8,34.6016864882165
"1785",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,9,32.7302734297966
"1786",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,10,32.6386882753733
"1787",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,11,31.1279745992827
"1788",42054,"Lieutenant","Navigator","Command","Command","Feminine","Cimone Trotter","Beta","Team 1",8.82,6.74,12,30.078510924226
"1789",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,1,42.8407029659781
"1790",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,2,40.2659985261531
"1791",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,3,39.9204097472302
"1792",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,4,40.6988444211523
"1793",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,5,40.5544072811593
"1794",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,6,40.8791204358213
"1795",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,7,39.6923807988421
"1796",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,8,38.924130600083
"1797",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,9,39.6157761027289
"1798",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,10,38.0891063059837
"1799",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,11,37.9790646499981
"1800",42188,"Lieutenant","Navigator","Command","Command","Feminine","Neelam Hubjer","Alpha","Team 1",7.27,6.67,12,36.9650329037518
"1801",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,1,34.3929482494468
"1802",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,2,35.059080828595
"1803",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,3,35.1325408267294
"1804",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,4,34.4247666321173
"1805",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,5,34.6976235527415
"1806",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,6,34.0394863940913
"1807",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,7,36.9173348714217
"1808",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,8,33.7715226200465
"1809",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,9,34.114877447132
"1810",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,10,34.6989419302301
"1811",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,11,34.5236431669844
"1812",42084,"Lieutenant","Navigator","Command","Command","Masculine","Faisal el-Abdou","Delta","Team 1",7.88,8.97,12,33.8109727648873
"1813",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,1,43.474658819055
"1814",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,2,44.217039195713
"1815",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,3,42.3205333415335
"1816",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,4,41.2469163729883
"1817",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,5,41.6755447712509
"1818",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,6,40.4487696816252
"1819",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,7,41.1793593393799
"1820",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,8,40.3090529397781
"1821",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,9,40.0195358892028
"1822",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,10,39.5521891594419
"1823",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,11,39.7910258324875
"1824",42240,"Lieutenant","Navigator","Command","Command","Masculine","Umair el-Darwish","Alpha","Team 1",7.35,8.61,12,39.2454350217572
"1825",42118,"Lieutenant","Nurse","Sciences","Medical","Feminine","Jehssye Pacheco","Alpha","Team 3",6.67,8.04,1,36.5701207178115
